,container_id,machine_id,time_stamp,cpu_util_percent,mem_util_percent,cpu_request,cpu_limit,mem_size,cpu_uage,mem_usage
388,c_10184,m_1897,347300,1,27,400,400,1.56,4.0,0.4212
389,c_10184,m_1897,348390,1,27,400,400,1.56,4.0,0.4212
390,c_10184,m_1897,349900,1,26,400,400,1.56,4.0,0.4056
391,c_10184,m_1897,350400,1,26,400,400,1.56,4.0,0.4056
392,c_10184,m_1897,351230,1,26,400,400,1.56,4.0,0.4056
393,c_10184,m_1897,351410,1,26,400,400,1.56,4.0,0.4056
394,c_10184,m_1897,351730,2,26,400,400,1.56,8.0,0.4056
395,c_10184,m_1897,352010,1,26,400,400,1.56,4.0,0.4056
396,c_10184,m_1897,353240,1,27,400,400,1.56,4.0,0.4212
397,c_10184,m_1897,353340,1,27,400,400,1.56,4.0,0.4212
398,c_10184,m_1897,353760,1,27,400,400,1.56,4.0,0.4212
399,c_10184,m_1897,354120,1,27,400,400,1.56,4.0,0.4212
400,c_10184,m_1897,355310,1,27,400,400,1.56,4.0,0.4212
401,c_10184,m_1897,356170,2,27,400,400,1.56,8.0,0.4212
402,c_10184,m_1897,357230,1,27,400,400,1.56,4.0,0.4212
403,c_10184,m_1897,357750,1,27,400,400,1.56,4.0,0.4212
404,c_10184,m_1897,358200,1,27,400,400,1.56,4.0,0.4212
405,c_10184,m_1897,358300,1,27,400,400,1.56,4.0,0.4212
406,c_10184,m_1897,359250,1,27,400,400,1.56,4.0,0.4212
407,c_10184,m_1897,359290,2,27,400,400,1.56,8.0,0.4212
408,c_10184,m_1897,360040,1,27,400,400,1.56,4.0,0.4212
409,c_10184,m_1897,361540,1,27,400,400,1.56,4.0,0.4212
410,c_10184,m_1897,362140,1,27,400,400,1.56,4.0,0.4212
411,c_10184,m_1897,362160,1,28,400,400,1.56,4.0,0.4368
412,c_10184,m_1897,363500,1,27,400,400,1.56,4.0,0.4212
413,c_10184,m_1897,363790,2,28,400,400,1.56,8.0,0.4368
414,c_10184,m_1897,364990,2,27,400,400,1.56,8.0,0.4212
415,c_10184,m_1897,366490,2,27,400,400,1.56,8.0,0.4212
416,c_10184,m_1897,367120,1,27,400,400,1.56,4.0,0.4212
417,c_10184,m_1897,367710,1,27,400,400,1.56,4.0,0.4212
418,c_10184,m_1897,368380,1,27,400,400,1.56,4.0,0.4212
419,c_10184,m_1897,370550,1,27,400,400,1.56,4.0,0.4212
420,c_10184,m_1897,370770,1,27,400,400,1.56,4.0,0.4212
421,c_10184,m_1897,371150,1,27,400,400,1.56,4.0,0.4212
422,c_10184,m_1897,371720,1,27,400,400,1.56,4.0,0.4212
423,c_10184,m_1897,371800,1,27,400,400,1.56,4.0,0.4212
424,c_10184,m_1897,372060,1,27,400,400,1.56,4.0,0.4212
425,c_10184,m_1897,375790,2,26,400,400,1.56,8.0,0.4056
426,c_10184,m_1897,376310,1,27,400,400,1.56,4.0,0.4212
427,c_10184,m_1897,379660,1,27,400,400,1.56,4.0,0.4212
428,c_10184,m_1897,380340,1,27,400,400,1.56,4.0,0.4212
429,c_10184,m_1897,380810,1,27,400,400,1.56,4.0,0.4212
430,c_10184,m_1897,382640,1,27,400,400,1.56,4.0,0.4212
431,c_10184,m_1897,385080,1,27,400,400,1.56,4.0,0.4212
432,c_10184,m_1897,385300,1,27,400,400,1.56,4.0,0.4212
433,c_10184,m_1897,385620,1,28,400,400,1.56,4.0,0.4368
434,c_10184,m_1897,385790,1,28,400,400,1.56,4.0,0.4368
435,c_10184,m_1897,386410,2,26,400,400,1.56,8.0,0.4056
436,c_10184,m_1897,386730,1,26,400,400,1.56,4.0,0.4056
437,c_10184,m_1897,386910,1,26,400,400,1.56,4.0,0.4056
438,c_10184,m_1897,387090,1,26,400,400,1.56,4.0,0.4056
439,c_10184,m_1897,387860,1,26,400,400,1.56,4.0,0.4056
440,c_10184,m_1897,388090,2,27,400,400,1.56,8.0,0.4212
441,c_10184,m_1897,388820,1,27,400,400,1.56,4.0,0.4212
442,c_10184,m_1897,390710,1,27,400,400,1.56,4.0,0.4212
443,c_10184,m_1897,391770,1,27,400,400,1.56,4.0,0.4212
444,c_10184,m_1897,392440,1,27,400,400,1.56,4.0,0.4212
445,c_10184,m_1897,394090,2,26,400,400,1.56,8.0,0.4056
446,c_10184,m_1897,394480,1,26,400,400,1.56,4.0,0.4056
447,c_10184,m_1897,395350,2,26,400,400,1.56,8.0,0.4056
448,c_10184,m_1897,395980,1,26,400,400,1.56,4.0,0.4056
449,c_10184,m_1897,396250,2,26,400,400,1.56,8.0,0.4056
450,c_10184,m_1897,396570,1,26,400,400,1.56,4.0,0.4056
451,c_10184,m_1897,397100,1,26,400,400,1.56,4.0,0.4056
452,c_10184,m_1897,398160,1,26,400,400,1.56,4.0,0.4056
453,c_10184,m_1897,398550,1,26,400,400,1.56,4.0,0.4056
454,c_10184,m_1897,399320,1,26,400,400,1.56,4.0,0.4056
455,c_10184,m_1897,399330,1,26,400,400,1.56,4.0,0.4056
456,c_10184,m_1897,399840,1,26,400,400,1.56,4.0,0.4056
457,c_10184,m_1897,400310,1,27,400,400,1.56,4.0,0.4212
458,c_10184,m_1897,400730,1,27,400,400,1.56,4.0,0.4212
459,c_10184,m_1897,400770,1,27,400,400,1.56,4.0,0.4212
460,c_10184,m_1897,402080,1,27,400,400,1.56,4.0,0.4212
461,c_10184,m_1897,402580,1,27,400,400,1.56,4.0,0.4212
462,c_10184,m_1897,402770,1,27,400,400,1.56,4.0,0.4212
463,c_10184,m_1897,403370,1,27,400,400,1.56,4.0,0.4212
464,c_10184,m_1897,405830,1,27,400,400,1.56,4.0,0.4212
465,c_10184,m_1897,405860,1,27,400,400,1.56,4.0,0.4212
466,c_10184,m_1897,406270,2,27,400,400,1.56,8.0,0.4212
467,c_10184,m_1897,407000,1,27,400,400,1.56,4.0,0.4212
468,c_10184,m_1897,409030,2,27,400,400,1.56,8.0,0.4212
469,c_10184,m_1897,412000,1,28,400,400,1.56,4.0,0.4368
470,c_10184,m_1897,412390,2,28,400,400,1.56,8.0,0.4368
471,c_10184,m_1897,412480,1,27,400,400,1.56,4.0,0.4212
472,c_10184,m_1897,414020,1,28,400,400,1.56,4.0,0.4368
473,c_10184,m_1897,415590,1,28,400,400,1.56,4.0,0.4368
474,c_10184,m_1897,415710,1,28,400,400,1.56,4.0,0.4368
475,c_10184,m_1897,416320,1,28,400,400,1.56,4.0,0.4368
476,c_10184,m_1897,416570,1,28,400,400,1.56,4.0,0.4368
477,c_10184,m_1897,418570,2,28,400,400,1.56,8.0,0.4368
478,c_10184,m_1897,418790,1,28,400,400,1.56,4.0,0.4368
479,c_10184,m_1897,419760,1,28,400,400,1.56,4.0,0.4368
480,c_10184,m_1897,420160,1,28,400,400,1.56,4.0,0.4368
481,c_10184,m_1897,420240,1,28,400,400,1.56,4.0,0.4368
482,c_10184,m_1897,421610,1,28,400,400,1.56,4.0,0.4368
483,c_10184,m_1897,422620,1,28,400,400,1.56,4.0,0.4368
484,c_10184,m_1897,424390,1,26,400,400,1.56,4.0,0.4056
485,c_10184,m_1897,425040,1,26,400,400,1.56,4.0,0.4056
486,c_10184,m_1897,426070,2,27,400,400,1.56,8.0,0.4212
487,c_10184,m_1897,426350,1,27,400,400,1.56,4.0,0.4212
488,c_10184,m_1897,427240,1,27,400,400,1.56,4.0,0.4212
489,c_10184,m_1897,427460,1,27,400,400,1.56,4.0,0.4212
490,c_10184,m_1897,428070,1,27,400,400,1.56,4.0,0.4212
491,c_10184,m_1897,428840,1,27,400,400,1.56,4.0,0.4212
492,c_10184,m_1897,429280,1,27,400,400,1.56,4.0,0.4212
493,c_10184,m_1897,429330,1,27,400,400,1.56,4.0,0.4212
494,c_10184,m_1897,430180,1,27,400,400,1.56,4.0,0.4212
495,c_10184,m_1897,431080,1,27,400,400,1.56,4.0,0.4212
496,c_10184,m_1897,431150,1,27,400,400,1.56,4.0,0.4212
497,c_10184,m_1897,431260,1,27,400,400,1.56,4.0,0.4212
498,c_10184,m_1897,431790,1,27,400,400,1.56,4.0,0.4212
499,c_10184,m_1897,431950,2,27,400,400,1.56,8.0,0.4212
500,c_10184,m_1897,432390,1,27,400,400,1.56,4.0,0.4212
501,c_10184,m_1897,432960,1,27,400,400,1.56,4.0,0.4212
502,c_10184,m_1897,433840,1,26,400,400,1.56,4.0,0.4056
503,c_10184,m_1897,434140,1,26,400,400,1.56,4.0,0.4056
504,c_10184,m_1897,434780,1,26,400,400,1.56,4.0,0.4056
505,c_10184,m_1897,435230,1,26,400,400,1.56,4.0,0.4056
506,c_10184,m_1897,435800,1,26,400,400,1.56,4.0,0.4056
507,c_10184,m_1897,436820,1,25,400,400,1.56,4.0,0.39
508,c_10184,m_1897,437380,1,26,400,400,1.56,4.0,0.4056
509,c_10184,m_1897,437390,1,26,400,400,1.56,4.0,0.4056
510,c_10184,m_1897,438080,1,25,400,400,1.56,4.0,0.39
511,c_10184,m_1897,439000,1,26,400,400,1.56,4.0,0.4056
512,c_10184,m_1897,439160,1,25,400,400,1.56,4.0,0.39
513,c_10184,m_1897,439560,1,26,400,400,1.56,4.0,0.4056
514,c_10184,m_1897,439580,1,26,400,400,1.56,4.0,0.4056
515,c_10184,m_1897,439660,1,26,400,400,1.56,4.0,0.4056
516,c_10184,m_1897,439780,1,26,400,400,1.56,4.0,0.4056
517,c_10184,m_1897,440600,1,26,400,400,1.56,4.0,0.4056
518,c_10184,m_1897,440780,1,26,400,400,1.56,4.0,0.4056
519,c_10184,m_1897,440910,1,26,400,400,1.56,4.0,0.4056
520,c_10184,m_1897,441500,1,26,400,400,1.56,4.0,0.4056
521,c_10184,m_1897,442410,1,26,400,400,1.56,4.0,0.4056
522,c_10184,m_1897,442840,1,26,400,400,1.56,4.0,0.4056
523,c_10184,m_1897,443420,1,26,400,400,1.56,4.0,0.4056
524,c_10184,m_1897,443710,2,26,400,400,1.56,8.0,0.4056
525,c_10184,m_1897,444010,2,26,400,400,1.56,8.0,0.4056
526,c_10184,m_1897,444250,2,26,400,400,1.56,8.0,0.4056
527,c_10184,m_1897,445180,1,26,400,400,1.56,4.0,0.4056
528,c_10184,m_1897,446250,1,26,400,400,1.56,4.0,0.4056
529,c_10184,m_1897,446370,1,26,400,400,1.56,4.0,0.4056
530,c_10184,m_1897,447150,1,26,400,400,1.56,4.0,0.4056
531,c_10184,m_1897,448190,1,26,400,400,1.56,4.0,0.4056
532,c_10184,m_1897,448880,1,26,400,400,1.56,4.0,0.4056
533,c_10184,m_1897,449240,1,26,400,400,1.56,4.0,0.4056
534,c_10184,m_1897,449970,1,26,400,400,1.56,4.0,0.4056
535,c_10184,m_1897,449990,1,26,400,400,1.56,4.0,0.4056
536,c_10184,m_1897,450810,1,27,400,400,1.56,4.0,0.4212
537,c_10184,m_1897,451900,1,27,400,400,1.56,4.0,0.4212
538,c_10184,m_1897,452320,1,27,400,400,1.56,4.0,0.4212
539,c_10184,m_1897,452700,1,26,400,400,1.56,4.0,0.4056
540,c_10184,m_1897,453350,1,26,400,400,1.56,4.0,0.4056
541,c_10184,m_1897,453770,1,26,400,400,1.56,4.0,0.4056
542,c_10184,m_1897,454380,1,26,400,400,1.56,4.0,0.4056
543,c_10184,m_1897,454750,2,26,400,400,1.56,8.0,0.4056
544,c_10184,m_1897,455890,2,26,400,400,1.56,8.0,0.4056
545,c_10184,m_1897,456440,1,26,400,400,1.56,4.0,0.4056
546,c_10184,m_1897,457090,2,26,400,400,1.56,8.0,0.4056
547,c_10184,m_1897,457290,1,26,400,400,1.56,4.0,0.4056
548,c_10184,m_1897,458010,1,26,400,400,1.56,4.0,0.4056
549,c_10184,m_1897,459320,1,27,400,400,1.56,4.0,0.4212
550,c_10184,m_1897,459850,2,27,400,400,1.56,8.0,0.4212
551,c_10184,m_1897,461060,1,26,400,400,1.56,4.0,0.4056
552,c_10184,m_1897,461110,2,25,400,400,1.56,8.0,0.39
553,c_10184,m_1897,461470,2,26,400,400,1.56,8.0,0.4056
554,c_10184,m_1897,461520,1,26,400,400,1.56,4.0,0.4056
555,c_10184,m_1897,461990,1,26,400,400,1.56,4.0,0.4056
556,c_10184,m_1897,462030,1,26,400,400,1.56,4.0,0.4056
557,c_10184,m_1897,462910,2,26,400,400,1.56,8.0,0.4056
558,c_10184,m_1897,463840,1,26,400,400,1.56,4.0,0.4056
559,c_10184,m_1897,463960,1,26,400,400,1.56,4.0,0.4056
560,c_10184,m_1897,464320,1,26,400,400,1.56,4.0,0.4056
561,c_10184,m_1897,467730,1,26,400,400,1.56,4.0,0.4056
562,c_10184,m_1897,467810,1,26,400,400,1.56,4.0,0.4056
563,c_10184,m_1897,468300,1,26,400,400,1.56,4.0,0.4056
564,c_10184,m_1897,468650,1,26,400,400,1.56,4.0,0.4056
565,c_10184,m_1897,469870,2,26,400,400,1.56,8.0,0.4056
566,c_10184,m_1897,469990,2,26,400,400,1.56,8.0,0.4056
567,c_10184,m_1897,470550,1,26,400,400,1.56,4.0,0.4056
568,c_10184,m_1897,470690,1,26,400,400,1.56,4.0,0.4056
569,c_10184,m_1897,472770,1,26,400,400,1.56,4.0,0.4056
570,c_10184,m_1897,474420,1,27,400,400,1.56,4.0,0.4212
571,c_10184,m_1897,474950,1,27,400,400,1.56,4.0,0.4212
572,c_10184,m_1897,475230,1,27,400,400,1.56,4.0,0.4212
573,c_10184,m_1897,475900,1,27,400,400,1.56,4.0,0.4212
574,c_10184,m_1897,476400,1,27,400,400,1.56,4.0,0.4212
575,c_10184,m_1897,476510,1,27,400,400,1.56,4.0,0.4212
576,c_10184,m_1897,477380,1,27,400,400,1.56,4.0,0.4212
577,c_10184,m_1897,478240,1,27,400,400,1.56,4.0,0.4212
578,c_10184,m_1897,481020,1,27,400,400,1.56,4.0,0.4212
579,c_10184,m_1897,482200,1,27,400,400,1.56,4.0,0.4212
580,c_10184,m_1897,482660,1,27,400,400,1.56,4.0,0.4212
581,c_10184,m_1897,483810,1,27,400,400,1.56,4.0,0.4212
582,c_10184,m_1897,484110,1,27,400,400,1.56,4.0,0.4212
583,c_10184,m_1897,484880,1,27,400,400,1.56,4.0,0.4212
584,c_10184,m_1897,484900,1,27,400,400,1.56,4.0,0.4212
585,c_10184,m_1897,485480,1,27,400,400,1.56,4.0,0.4212
586,c_10184,m_1897,485570,1,27,400,400,1.56,4.0,0.4212
587,c_10184,m_1897,486160,1,27,400,400,1.56,4.0,0.4212
588,c_10184,m_1897,486540,1,27,400,400,1.56,4.0,0.4212
589,c_10184,m_1897,486900,1,27,400,400,1.56,4.0,0.4212
590,c_10184,m_1897,487130,1,27,400,400,1.56,4.0,0.4212
591,c_10184,m_1897,487390,2,27,400,400,1.56,8.0,0.4212
592,c_10184,m_1897,487760,1,27,400,400,1.56,4.0,0.4212
593,c_10184,m_1897,488380,1,27,400,400,1.56,4.0,0.4212
594,c_10184,m_1897,488830,2,27,400,400,1.56,8.0,0.4212
595,c_10184,m_1897,488850,1,27,400,400,1.56,4.0,0.4212
596,c_10184,m_1897,489030,1,27,400,400,1.56,4.0,0.4212
597,c_10184,m_1897,489540,1,28,400,400,1.56,4.0,0.4368
598,c_10184,m_1897,490570,2,27,400,400,1.56,8.0,0.4212
599,c_10184,m_1897,491000,1,28,400,400,1.56,4.0,0.4368
600,c_10184,m_1897,491410,2,28,400,400,1.56,8.0,0.4368
601,c_10184,m_1897,491480,1,28,400,400,1.56,4.0,0.4368
602,c_10184,m_1897,491720,1,28,400,400,1.56,4.0,0.4368
603,c_10184,m_1897,491820,1,28,400,400,1.56,4.0,0.4368
604,c_10184,m_1897,494200,1,28,400,400,1.56,4.0,0.4368
605,c_10184,m_1897,495040,1,28,400,400,1.56,4.0,0.4368
606,c_10184,m_1897,495200,1,28,400,400,1.56,4.0,0.4368
607,c_10184,m_1897,495300,1,28,400,400,1.56,4.0,0.4368
608,c_10184,m_1897,496050,1,28,400,400,1.56,4.0,0.4368
609,c_10184,m_1897,497060,1,28,400,400,1.56,4.0,0.4368
610,c_10184,m_1897,498730,2,27,400,400,1.56,8.0,0.4212
611,c_10184,m_1897,498790,2,27,400,400,1.56,8.0,0.4212
612,c_10184,m_1897,498900,1,27,400,400,1.56,4.0,0.4212
613,c_10184,m_1897,500300,1,27,400,400,1.56,4.0,0.4212
614,c_10184,m_1897,501230,1,27,400,400,1.56,4.0,0.4212
615,c_10184,m_1897,501650,1,27,400,400,1.56,4.0,0.4212
616,c_10184,m_1897,502520,1,27,400,400,1.56,4.0,0.4212
617,c_10184,m_1897,502950,1,27,400,400,1.56,4.0,0.4212
618,c_10184,m_1897,505470,1,27,400,400,1.56,4.0,0.4212
619,c_10184,m_1897,505620,1,27,400,400,1.56,4.0,0.4212
620,c_10184,m_1897,505810,2,27,400,400,1.56,8.0,0.4212
621,c_10184,m_1897,506190,1,27,400,400,1.56,4.0,0.4212
622,c_10184,m_1897,506710,2,27,400,400,1.56,8.0,0.4212
623,c_10184,m_1897,506820,1,27,400,400,1.56,4.0,0.4212
624,c_10184,m_1897,508020,1,27,400,400,1.56,4.0,0.4212
625,c_10184,m_1897,508120,1,28,400,400,1.56,4.0,0.4368
626,c_10184,m_1897,508590,1,27,400,400,1.56,4.0,0.4212
627,c_10184,m_1897,510060,1,28,400,400,1.56,4.0,0.4368
628,c_10184,m_1897,511870,2,27,400,400,1.56,8.0,0.4212
629,c_10184,m_1897,511960,1,27,400,400,1.56,4.0,0.4212
630,c_10184,m_1897,512460,1,27,400,400,1.56,4.0,0.4212
631,c_10184,m_1897,513610,2,27,400,400,1.56,8.0,0.4212
632,c_10184,m_1897,514400,1,27,400,400,1.56,4.0,0.4212
633,c_10184,m_1897,515230,2,28,400,400,1.56,8.0,0.4368
634,c_10184,m_1897,515400,1,28,400,400,1.56,4.0,0.4368
635,c_10184,m_1897,516320,1,28,400,400,1.56,4.0,0.4368
636,c_10184,m_1897,516920,1,28,400,400,1.56,4.0,0.4368
637,c_10184,m_1897,518100,1,28,400,400,1.56,4.0,0.4368
638,c_10184,m_1897,518170,2,28,400,400,1.56,8.0,0.4368
639,c_10184,m_1897,518200,1,28,400,400,1.56,4.0,0.4368
640,c_10184,m_1897,518870,1,28,400,400,1.56,4.0,0.4368
641,c_10184,m_1897,519280,1,28,400,400,1.56,4.0,0.4368
642,c_10184,m_1897,519810,1,28,400,400,1.56,4.0,0.4368
643,c_10184,m_1897,520460,1,28,400,400,1.56,4.0,0.4368
644,c_10184,m_1897,520530,1,28,400,400,1.56,4.0,0.4368
645,c_10184,m_1897,520590,1,28,400,400,1.56,4.0,0.4368
646,c_10184,m_1897,520640,1,28,400,400,1.56,4.0,0.4368
647,c_10184,m_1897,520750,2,28,400,400,1.56,8.0,0.4368
648,c_10184,m_1897,520930,2,28,400,400,1.56,8.0,0.4368
649,c_10184,m_1897,521140,1,28,400,400,1.56,4.0,0.4368
650,c_10184,m_1897,521900,1,28,400,400,1.56,4.0,0.4368
651,c_10184,m_1897,522980,1,28,400,400,1.56,4.0,0.4368
652,c_10184,m_1897,523170,1,28,400,400,1.56,4.0,0.4368
653,c_10184,m_1897,523770,1,28,400,400,1.56,4.0,0.4368
654,c_10184,m_1897,524400,1,29,400,400,1.56,4.0,0.4524
655,c_10184,m_1897,525730,2,28,400,400,1.56,8.0,0.4368
656,c_10184,m_1897,526070,1,29,400,400,1.56,4.0,0.4524
657,c_10184,m_1897,526380,1,28,400,400,1.56,4.0,0.4368
658,c_10184,m_1897,526570,2,28,400,400,1.56,8.0,0.4368
659,c_10184,m_1897,527260,1,29,400,400,1.56,4.0,0.4524
660,c_10184,m_1897,527310,1,29,400,400,1.56,4.0,0.4524
661,c_10184,m_1897,528330,1,29,400,400,1.56,4.0,0.4524
662,c_10184,m_1897,528570,1,29,400,400,1.56,4.0,0.4524
663,c_10184,m_1897,530090,1,29,400,400,1.56,4.0,0.4524
664,c_10184,m_1897,530910,1,29,400,400,1.56,4.0,0.4524
665,c_10184,m_1897,531660,1,29,400,400,1.56,4.0,0.4524
666,c_10184,m_1897,531910,2,29,400,400,1.56,8.0,0.4524
667,c_10184,m_1897,532070,1,29,400,400,1.56,4.0,0.4524
668,c_10184,m_1897,532610,1,29,400,400,1.56,4.0,0.4524
669,c_10184,m_1897,533110,2,29,400,400,1.56,8.0,0.4524
670,c_10184,m_1897,535860,1,28,400,400,1.56,4.0,0.4368
671,c_10184,m_1897,536290,2,28,400,400,1.56,8.0,0.4368
672,c_10184,m_1897,536420,1,28,400,400,1.56,4.0,0.4368
673,c_10184,m_1897,536550,1,28,400,400,1.56,4.0,0.4368
674,c_10184,m_1897,536840,1,28,400,400,1.56,4.0,0.4368
675,c_10184,m_1897,536980,1,28,400,400,1.56,4.0,0.4368
676,c_10184,m_1897,537900,1,28,400,400,1.56,4.0,0.4368
677,c_10184,m_1897,538240,1,28,400,400,1.56,4.0,0.4368
678,c_10184,m_1897,538480,1,28,400,400,1.56,4.0,0.4368
679,c_10184,m_1897,540920,1,28,400,400,1.56,4.0,0.4368
680,c_10184,m_1897,541470,1,28,400,400,1.56,4.0,0.4368
681,c_10184,m_1897,542350,2,28,400,400,1.56,8.0,0.4368
682,c_10184,m_1897,542530,2,28,400,400,1.56,8.0,0.4368
683,c_10184,m_1897,542830,2,28,400,400,1.56,8.0,0.4368
684,c_10184,m_1897,542910,1,28,400,400,1.56,4.0,0.4368
685,c_10184,m_1897,543370,2,28,400,400,1.56,8.0,0.4368
686,c_10184,m_1897,543570,1,28,400,400,1.56,4.0,0.4368
687,c_10184,m_1897,544460,1,28,400,400,1.56,4.0,0.4368
688,c_10184,m_1897,545080,1,28,400,400,1.56,4.0,0.4368
689,c_10184,m_1897,545640,1,28,400,400,1.56,4.0,0.4368
690,c_10184,m_1897,545760,1,28,400,400,1.56,4.0,0.4368
691,c_10184,m_1897,546740,1,28,400,400,1.56,4.0,0.4368
692,c_10184,m_1897,547360,1,28,400,400,1.56,4.0,0.4368
693,c_10184,m_1897,548900,1,28,400,400,1.56,4.0,0.4368
694,c_10184,m_1897,549950,1,28,400,400,1.56,4.0,0.4368
695,c_10184,m_1897,550090,2,28,400,400,1.56,8.0,0.4368
696,c_10184,m_1897,550150,2,28,400,400,1.56,8.0,0.4368
697,c_10184,m_1897,550960,1,29,400,400,1.56,4.0,0.4524
698,c_10184,m_1897,551370,1,12,400,400,1.56,4.0,0.1872
699,c_10184,m_1897,551880,1,12,400,400,1.56,4.0,0.1872
700,c_10184,m_1897,552600,1,12,400,400,1.56,4.0,0.1872
701,c_10184,m_1897,552750,1,12,400,400,1.56,4.0,0.1872
702,c_10184,m_1897,552830,1,12,400,400,1.56,4.0,0.1872
703,c_10184,m_1897,553540,1,13,400,400,1.56,4.0,0.2028
704,c_10184,m_1897,554650,2,12,400,400,1.56,8.0,0.1872
705,c_10184,m_1897,555380,1,12,400,400,1.56,4.0,0.1872
706,c_10184,m_1897,555860,1,13,400,400,1.56,4.0,0.2028
707,c_10184,m_1897,556910,1,13,400,400,1.56,4.0,0.2028
708,c_10184,m_1897,557660,1,13,400,400,1.56,4.0,0.2028
709,c_10184,m_1897,558780,1,9,400,400,1.56,4.0,0.1404
710,c_10184,m_1897,558990,1,9,400,400,1.56,4.0,0.1404
711,c_10184,m_1897,559180,1,9,400,400,1.56,4.0,0.1404
712,c_10184,m_1897,559430,1,9,400,400,1.56,4.0,0.1404
713,c_10184,m_1897,560590,2,9,400,400,1.56,8.0,0.1404
714,c_10184,m_1897,562450,2,9,400,400,1.56,8.0,0.1404
715,c_10184,m_1897,562900,1,9,400,400,1.56,4.0,0.1404
716,c_10184,m_1897,563100,1,9,400,400,1.56,4.0,0.1404
717,c_10184,m_1897,563410,2,9,400,400,1.56,8.0,0.1404
718,c_10184,m_1897,563570,1,9,400,400,1.56,4.0,0.1404
719,c_10184,m_1897,564810,1,9,400,400,1.56,4.0,0.1404
720,c_10184,m_1897,565750,2,9,400,400,1.56,8.0,0.1404
721,c_10184,m_1897,565930,2,10,400,400,1.56,8.0,0.156
722,c_10184,m_1897,566100,1,10,400,400,1.56,4.0,0.156
723,c_10184,m_1897,566330,1,9,400,400,1.56,4.0,0.1404
724,c_10184,m_1897,567070,2,10,400,400,1.56,8.0,0.156
725,c_10184,m_1897,567280,1,10,400,400,1.56,4.0,0.156
726,c_10184,m_1897,567680,1,10,400,400,1.56,4.0,0.156
727,c_10184,m_1897,568130,1,10,400,400,1.56,4.0,0.156
728,c_10184,m_1897,568390,2,10,400,400,1.56,8.0,0.156
729,c_10184,m_1897,571670,1,10,400,400,1.56,4.0,0.156
730,c_10184,m_1897,572530,2,10,400,400,1.56,8.0,0.156
731,c_10184,m_1897,572630,1,10,400,400,1.56,4.0,0.156
732,c_10184,m_1897,573670,2,10,400,400,1.56,8.0,0.156
733,c_10184,m_1897,573880,1,10,400,400,1.56,4.0,0.156
734,c_10184,m_1897,575270,1,10,400,400,1.56,4.0,0.156
735,c_10184,m_1897,575920,1,10,400,400,1.56,4.0,0.156
736,c_10184,m_1897,577400,1,10,400,400,1.56,4.0,0.156
737,c_10184,m_1897,577600,1,10,400,400,1.56,4.0,0.156
738,c_10184,m_1897,577910,1,10,400,400,1.56,4.0,0.156
739,c_10184,m_1897,578110,2,11,400,400,1.56,8.0,0.1716
740,c_10184,m_1897,580970,1,11,400,400,1.56,4.0,0.1716
741,c_10184,m_1897,581470,2,11,400,400,1.56,8.0,0.1716
742,c_10184,m_1897,581700,1,11,400,400,1.56,4.0,0.1716
743,c_10184,m_1897,582960,1,11,400,400,1.56,4.0,0.1716
744,c_10184,m_1897,583010,1,11,400,400,1.56,4.0,0.1716
745,c_10184,m_1897,583180,1,11,400,400,1.56,4.0,0.1716
746,c_10184,m_1897,583380,2,12,400,400,1.56,8.0,0.1872
747,c_10184,m_1897,583450,2,12,400,400,1.56,8.0,0.1872
748,c_10184,m_1897,584540,1,11,400,400,1.56,4.0,0.1716
749,c_10184,m_1897,584970,1,12,400,400,1.56,4.0,0.1872
750,c_10184,m_1897,584990,1,12,400,400,1.56,4.0,0.1872
751,c_10184,m_1897,585790,2,12,400,400,1.56,8.0,0.1872
752,c_10184,m_1897,587290,2,12,400,400,1.56,8.0,0.1872
753,c_10184,m_1897,587330,1,12,400,400,1.56,4.0,0.1872
754,c_10184,m_1897,587380,1,12,400,400,1.56,4.0,0.1872
755,c_10184,m_1897,587910,1,12,400,400,1.56,4.0,0.1872
756,c_10184,m_1897,590170,2,12,400,400,1.56,8.0,0.1872
757,c_10184,m_1897,591370,2,12,400,400,1.56,8.0,0.1872
758,c_10184,m_1897,592180,1,12,400,400,1.56,4.0,0.1872
759,c_10184,m_1897,592290,1,12,400,400,1.56,4.0,0.1872
760,c_10184,m_1897,592980,1,12,400,400,1.56,4.0,0.1872
761,c_10184,m_1897,593160,1,12,400,400,1.56,4.0,0.1872
762,c_10184,m_1897,593180,1,12,400,400,1.56,4.0,0.1872
763,c_10184,m_1897,593230,2,12,400,400,1.56,8.0,0.1872
764,c_10184,m_1897,596750,1,12,400,400,1.56,4.0,0.1872
765,c_10184,m_1897,596880,2,12,400,400,1.56,8.0,0.1872
766,c_10184,m_1897,596960,1,13,400,400,1.56,4.0,0.2028
767,c_10184,m_1897,597510,1,13,400,400,1.56,4.0,0.2028
768,c_10184,m_1897,598460,1,13,400,400,1.56,4.0,0.2028
769,c_10184,m_1897,600920,1,13,400,400,1.56,4.0,0.2028
770,c_10184,m_1897,601330,2,13,400,400,1.56,8.0,0.2028
771,c_10184,m_1897,602260,1,13,400,400,1.56,4.0,0.2028
772,c_10184,m_1897,602700,1,13,400,400,1.56,4.0,0.2028
773,c_10184,m_1897,603770,1,13,400,400,1.56,4.0,0.2028
774,c_10184,m_1897,603800,1,13,400,400,1.56,4.0,0.2028
